stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1_11618,,TORRINHA,,38.787773132,-9.159075737,,,0,,,0,
1_11620,,TORRINHA,,38.78812027,-9.1586141586,,,0,,,0,
1_2815,,TRAV. SARGENTO ABÍLIO,,38.742408752,-9.2007637024,,,0,,,0,
1_9509,,TRAVESSA ARTUR LAMAS,,38.699729919,-9.1926860809,,,0,,,0,
1_10505,,TRAVESSA DA ÁGUA DA FLOR,,38.713565826,-9.1455059052,,,0,,,0,
1_9403,,TRAVESSA DA HORTA NAVIA,,38.709587097,-9.1719894409,,,0,,,0,
1_10719,,TRAVESSA DE SÃO DOMINGOS,,38.742321014,-9.1818971634,,,0,,,0,
1_8715,,TRIBUNAL DE MONSANTO,,38.732910156,-9.192232132,,,0,,,0,
1_8716,,TRIBUNAL DE MONSANTO,,38.732959747,-9.1919269562,,,0,,,0,
1_9510,,TV. ARTUR LAMAS,,38.69991684,-9.1916599274,,,0,,,0,
1_12015,,TV. FORNOS / R. CRUZEIRO,,38.706245422,-9.1897659302,,,0,,,0,
1_13413,,TV. GIESTAL,,38.701717377,-9.1908302307,,,0,,,0,
1_13414,,TV. GIESTAL,,38.703102112,-9.1910028458,,,0,,,0,
1_9404,,TV. HORTA NAVIA,,38.70892334,-9.1720228195,,,0,,,0,
1_13315,,TV. MEMÓRIA,,38.702568054,-9.2008485794,,,0,,,0,
1_9424,,TV. SEBEIRO,,38.708499908,-9.1759252548,,,0,,,0,
1_9120,,TV. STO. ANTÓNIO,,38.719177246,-9.1279830933,,,0,,,0,
1_12705,,UNIVERSIDADE CATÓLICA,,38.748016357,-9.1654071808,,,0,,,0,
1_12706,,UNIVERSIDADE CATÓLICA,,38.748207092,-9.1654195786,,,0,,,0,
1_10313,,UNIVERSIDADE TÉCNICA (AJUDA),,38.712833405,-9.1958904266,,,0,,,0,
1_79125,,URB. FORTE REAL (SACAVÉM),,38.79417038,-9.1036939621,,,0,,,0,
1_13201,,USF DESCOBERTAS,,38.695827484,-9.2216949463,,,0,,,0,
1_13202,,USF DESCOBERTAS,,38.695064545,-9.2197875977,,,0,,,0,
1_6028,,VALE CASTANHEIRA,,38.781551361,-9.1482486725,,,0,,,0,
1_6015,,VALE CASTANHEIRA,,38.780582428,-9.1482000351,,,0,,,0,
1_6018,,VALE CASTANHEIRA,,38.779865265,-9.1483831406,,,0,,,0,
1_6031,,VALE CASTANHEIRA,,38.781322479,-9.1480607986,,,0,,,0,
1_11705,,VALE ESCURO,,38.728363037,-9.1243467331,,,0,,,0,
1_11706,,VALE ESCURO,,38.728366852,-9.1246728897,,,0,,,0,
1_2222,,VALE FORMOSO,,38.748008728,-9.1031074524,,,0,,,0,
1_2220,,VALE FORMOSO CIMA,,38.750511169,-9.1045188904,,,0,,,0,
1_2214,,VALE FORMOSO DE CIMA,,38.749790192,-9.1032772064,,,0,,,0,
1_2205,,VALE FORMOSO DE CIMA,,38.75087738,-9.104596138,,,0,,,0,
1_2206,,VALE FORMOSO DE CIMA,,38.74949646,-9.1048803329,,,0,,,0,
1_14118,,VALE FORNO,,38.775684357,-9.1783485413,,,0,,,0,
1_14119,,VALE FORNO,,38.775691986,-9.1781053543,,,0,,,0,
1_79120,,VIA ORIENTE,,38.792076111,-9.0993709564,,,0,,,0,
1_79121,,VIA ORIENTE,,38.791641235,-9.0992040634,,,0,,,0,
1_1514,,VIADUTO DA AV. GULBENKIAN,,38.736160278,-9.1606779099,,,0,,,0,
1_1511,,VIADUTO DA AV. GULBENKIAN,,38.736183167,-9.1602907181,,,0,,,0,
1_13603,,VIADUTO DA LUZ,,38.757339478,-9.1774225235,,,0,,,0,
1_13604,,VIADUTO DA LUZ,,38.757171631,-9.1800117493,,,0,,,0,
1_8607,,VIADUTO DUARTE PACHECO,,38.723243713,-9.1666784286,,,0,,,0,
1_8608,,VIADUTO DUARTE PACHECO,,38.723304749,-9.1656322479,,,0,,,0,
1_14801,,VOZ OPERÁRIO,,38.715072632,-9.1287298203,,,0,,,0,
1_14802,,VOZ OPERÁRIO,,38.715034485,-9.1288309097,,,0,,,0,
1_8303,,XABREGAS,,38.727432251,-9.1102924347,,,0,,,0,
1_8304,,XABREGAS,,38.728248596,-9.1096448898,,,0,,,0,
1_8309,,XABREGAS,,38.726566315,-9.1099500656,,,0,,,0,
1_8319,,XABREGAS,,38.726104736,-9.113492012,,,0,,,0,
1_8320,,XABREGAS,,38.725749969,-9.1132383347,,,0,,,0,
1_8310,,XABREGAS / RUA DA MANUTENÇÃO,,38.726303101,-9.1104774475,,,0,,,0,
